,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2023-09-29,0.0006213927389107842,0.00031550022337222303,0.000317356922616069,5.9531266134791594e-06,0.0004689060045920134,0.0004680136553622737
2023-10-02,0.0003166701640057395,0.0004651840247345889,0.0003142025849162056,0.0001587418739554189,0.0006212994906751593,0.000159034017127358
2023-10-03,0.00047092938484319527,0.0003112098058778345,0.000318492688741403,0.00016687380203831925,0.0007757374079425617,0.000622190755675394
2023-10-04,0.00046637339240379545,0.0003177641356483573,0.0004716018711317326,0.00016594475252968755,0.00092814874223968,0.0004719991733800752
2023-10-05,0.00031594887979016816,0.00017323654545478494,0.0004723968148859227,8.33256246505941e-06,0.0003218259122568132,0.0007717236402847743
2023-10-06,0.0006224021688900332,0.00031336060516791556,0.00017015556962252768,8.215890850556712e-06,0.0004671956707515682,0.0004747299231953096
2023-10-09,0.00046935150580479243,0.00031149772548150575,0.0003238970746273861,9.939161726220531e-06,0.00047148552888578033,0.0007777784822489827
2023-10-10,0.00031689787343049564,8.70724999521083e-06,0.0004669769336074026,1.2203412539337848e-05,0.0003146186293834626,0.0007775005605749721
2023-10-11,0.00046869981052515886,0.00031661682053563914,0.0007773673573820824,0.00016016392012490504,0.0007754274836277821,0.00016114885519452138
2023-10-12,0.00046453469647604893,0.0004689893740490872,0.000318239163663062,8.486993717505261e-06,0.0004707463901298062,0.00047082944000034776
2023-10-13,0.0003201222017521082,0.00031500526244415347,0.0006196892679156082,1.0178398671026726e-05,0.0006224884527765923,0.000317505387156112
2023-10-16,0.00046964969522340444,0.00016472224440045323,0.0006191662213910087,1.9636469232392192e-05,0.00047408557080911955,0.00047342535360986543
2023-10-17,0.0007740624228777289,0.00016298943747157513,0.0006221253066691141,0.00015716453340125427,0.0004681564257655007,0.0006197638651137107
2023-10-18,0.00046651104008753997,0.0001572894202224127,0.0004703239524299087,0.00016626502284879384,0.00031530853578836673,0.0006204497658542378
2023-10-19,0.0003180324513801635,2.343266088935314e-05,0.00016549963480559543,1.716649034633025e-05,0.00032348726846732,0.0006248342877737391
2023-10-20,0.00047132304226853714,8.97850788499438e-06,0.0003239948559572884,0.00016070079155192107,0.0007816361905573963,0.0007704268027754071
2023-10-23,0.0004710847509381944,0.00016317672956454318,0.00047257309031723037,6.574443702067764e-06,0.0004700047335082908,0.0006231391561955684
2023-10-24,0.0003135086833935326,0.00016328025989878196,0.0007737461550410256,1.4411816074918774e-05,0.0006214711737002228,0.0001661735847975277
2023-10-25,0.00031677012620571484,0.00016138133872568044,0.00017011812479380187,1.2274543762841247e-05,0.00031672218346873773,0.00031408965030499966
2023-10-26,0.00047474501328999724,1.1048579522621657e-05,0.00032187967272073156,1.7697645283934278e-05,0.0006273468861735745,0.0006272132736159601
2023-10-27,0.0003247811874713573,1.6377023255488067e-05,0.00016288191478236702,2.0429470686305894e-05,0.0007842025480412359,0.0003420368568094476
2023-10-30,0.000621260707798841,0.00032011211787024677,0.0001646455991774531,8.87237091177706e-06,0.0007740856725493243,0.0007733152530636957
2023-10-31,0.0007809389948157815,0.00016274737539877815,0.00047154697223091875,2.569563286290093e-05,0.0007743788833262275,0.0007772001309055073
2023-11-01,0.0007787665070726523,0.00016240286019303572,0.0004677446395785181,0.00016307410485739718,0.0006261765892851255,0.0004666821212440213
2023-11-02,0.0006183435036103918,0.00031547148704747733,0.00015930466244504785,0.0001697994405953227,0.0004672350122471391,0.00046944103776853794
2023-11-03,0.00016772683280834059,0.0001660892570114639,0.0003162098940153781,0.00017194278889532224,0.0003199165450869463,0.0004863143894169145
2023-11-06,0.0007779253459239111,0.00016591390847742765,0.0004806413164406002,1.6541835740588872e-05,0.0007775053061143623,0.00048393324319110455
2023-11-07,0.0006254065296265208,0.00016339585794633026,0.00016729887386087992,8.676746530037985e-06,0.0007787675772654381,0.0003147458278694945
2023-11-08,0.0004705339581299616,0.00031752358973339466,0.00016541159863426303,7.131403827379992e-06,0.0006230511071503586,0.00016217543243059876
2023-11-09,0.0006237502811229475,0.00016859599469863786,0.00031937931299650844,0.00016301626941419756,0.00047099408794959815,0.0004677819194314777
2023-11-10,0.00031512894116564067,0.00031897472087714587,0.0006213952186141689,1.000434026327926e-05,0.0007734654137985886,0.0007803074021583018
